Word,Occurrence,% Frequency 
awhile,14,0.002488884464205397
blessing,14,0.002488884464205397
afternoon,14,0.002488884464205397
petition,14,0.002488884464205397
definitely,14,0.002488884464205397
sixty,14,0.002488884464205397
expectation,14,0.002488884464205397
message,14,0.002488884464205397
nurses,14,0.002488884464205397
truce,14,0.002488884464205397
discuss,14,0.002488884464205397
recently,14,0.002488884464205397
senior,14,0.002488884464205397
xviii,14,0.002488884464205397
tattered,14,0.002488884464205397
whos,14,0.002488884464205397
wiping,14,0.002488884464205397
waistcoat,14,0.002488884464205397
sorts,14,0.002488884464205397
intelligent,14,0.002488884464205397
advantages,14,0.002488884464205397
politics,14,0.002488884464205397
expedition,14,0.002488884464205397
deliberately,14,0.002488884464205397
straw,14,0.002488884464205397
pondered,14,0.002488884464205397
dropping,14,0.002488884464205397
ministers,14,0.002488884464205397
slipped,14,0.002488884464205397
impulse,14,0.002488884464205397
brushed,14,0.002488884464205397
flattered,14,0.002488884464205397
niece,14,0.002488884464205397
scene,14,0.002488884464205397
paying,14,0.002488884464205397
suffer,14,0.002488884464205397
chose,14,0.002488884464205397
inspired,14,0.002488884464205397
tenth,14,0.002488884464205397
determined,14,0.002488884464205397
stooped,14,0.002488884464205397
englishman,14,0.002488884464205397
won,14,0.002488884464205397
host,14,0.002488884464205397
dispersed,14,0.002488884464205397
il,14,0.002488884464205397
apparent,14,0.002488884464205397
trifles,14,0.002488884464205397
halfway,14,0.002488884464205397
distress,14,0.002488884464205397
referring,14,0.002488884464205397
rubbed,14,0.002488884464205397
conduct,14,0.002488884464205397
foolish,14,0.002488884464205397
equality,14,0.002488884464205397
bonapartes,14,0.002488884464205397
intrigues,14,0.002488884464205397
artificial,14,0.002488884464205397
invitation,14,0.002488884464205397
tear,14,0.002488884464205397
screwed,14,0.002488884464205397
contrast,14,0.002488884464205397
feminine,14,0.002488884464205397
stockings,14,0.002488884464205397
sparkling,14,0.002488884464205397
advantageous,14,0.002488884464205397
inviting,14,0.002488884464205397
resumed,14,0.002488884464205397
attend,14,0.002488884464205397
civil,14,0.002488884464205397
amiable,14,0.002488884464205397
youthful,14,0.002488884464205397
honors,14,0.002488884464205397
significantly,14,0.002488884464205397
joys,14,0.002488884464205397
sadness,14,0.002488884464205397
prussian,14,0.002488884464205397
spoiled,14,0.002488884464205397
tonight,14,0.002488884464205397
speaker,14,0.002488884464205397
bolkhovitinov,13,0.0023111070024764402
corn,13,0.0023111070024764402
termed,13,0.0023111070024764402
goods,13,0.0023111070024764402
raevski,13,0.0023111070024764402
interpreter,13,0.0023111070024764402
warfare,13,0.0023111070024764402
berthier,13,0.0023111070024764402
phenomena,13,0.0023111070024764402
troyka,13,0.0023111070024764402
oats,13,0.0023111070024764402
milka,13,0.0023111070024764402
mitenka,13,0.0023111070024764402
limited,13,0.0023111070024764402
peronskaya,13,0.0023111070024764402
comprehensible,13,0.0023111070024764402
argument,13,0.0023111070024764402
divisions,13,0.0023111070024764402
1807,13,0.0023111070024764402
partly,13,0.0023111070024764402
trousers,13,0.0023111070024764402
beard,13,0.0023111070024764402
undressing,13,0.0023111070024764402
prayers,13,0.0023111070024764402
recovered,13,0.0023111070024764402
domo,13,0.0023111070024764402
december,13,0.0023111070024764402
rubbish,13,0.0023111070024764402
ruler,13,0.0023111070024764402
skirt,13,0.0023111070024764402
recover,13,0.0023111070024764402
moaning,13,0.0023111070024764402
splashing,13,0.0023111070024764402
dusty,13,0.0023111070024764402
recall,13,0.0023111070024764402
crushed,13,0.0023111070024764402
midnight,13,0.0023111070024764402
remorse,13,0.0023111070024764402
complicated,13,0.0023111070024764402
outposts,13,0.0023111070024764402
personages,13,0.0023111070024764402
rapture,13,0.0023111070024764402
tsars,13,0.0023111070024764402
freely,13,0.0023111070024764402
worried,13,0.0023111070024764402
heap,13,0.0023111070024764402
honey,13,0.0023111070024764402
insult,13,0.0023111070024764402
frankly,13,0.0023111070024764402
sunk,13,0.0023111070024764402
disperse,13,0.0023111070024764402
remarkable,13,0.0023111070024764402
repeatedly,13,0.0023111070024764402
flow,13,0.0023111070024764402
energetic,13,0.0023111070024764402
slope,13,0.0023111070024764402
manly,13,0.0023111070024764402
altogether,13,0.0023111070024764402
execute,13,0.0023111070024764402
discovered,13,0.0023111070024764402
posts,13,0.0023111070024764402
offering,13,0.0023111070024764402
bottom,13,0.0023111070024764402
directing,13,0.0023111070024764402
temple,13,0.0023111070024764402
examine,13,0.0023111070024764402
plumes,13,0.0023111070024764402
anothers,13,0.0023111070024764402
communication,13,0.0023111070024764402
instinct,13,0.0023111070024764402
threatened,13,0.0023111070024764402
repulsed,13,0.0023111070024764402
main,13,0.0023111070024764402
escaped,13,0.0023111070024764402
groans,13,0.0023111070024764402
hinder,13,0.0023111070024764402
grapeshot,13,0.0023111070024764402
horizon,13,0.0023111070024764402
actually,13,0.0023111070024764402
downcast,13,0.0023111070024764402
fright,13,0.0023111070024764402
mustnt,13,0.0023111070024764402
stolen,13,0.0023111070024764402
abashed,13,0.0023111070024764402
misfortunes,13,0.0023111070024764402
brighter,13,0.0023111070024764402
wise,13,0.0023111070024764402
skillful,13,0.0023111070024764402
shant,13,0.0023111070024764402
comparison,13,0.0023111070024764402
archduke,13,0.0023111070024764402
happily,13,0.0023111070024764402
handing,13,0.0023111070024764402
witnessed,13,0.0023111070024764402
project,13,0.0023111070024764402
kingdom,13,0.0023111070024764402
representative,13,0.0023111070024764402
belief,13,0.0023111070024764402
astonishment,13,0.0023111070024764402
waist,13,0.0023111070024764402
smaller,13,0.0023111070024764402
guide,13,0.0023111070024764402
instinctively,13,0.0023111070024764402
containing,13,0.0023111070024764402
envy,13,0.0023111070024764402
catherine,13,0.0023111070024764402
resembling,13,0.0023111070024764402
toes,13,0.0023111070024764402
pink,13,0.0023111070024764402
feather,13,0.0023111070024764402
gaiety,13,0.0023111070024764402
drowned,13,0.0023111070024764402
skin,13,0.0023111070024764402
honorable,13,0.0023111070024764402
wondered,13,0.0023111070024764402
queer,13,0.0023111070024764402
unseen,13,0.0023111070024764402
lively,13,0.0023111070024764402
gloves,13,0.0023111070024764402
absurd,13,0.0023111070024764402
apartments,13,0.0023111070024764402
trodden,13,0.0023111070024764402
upstairs,13,0.0023111070024764402
stake,13,0.0023111070024764402
checked,13,0.0023111070024764402
mirror,13,0.0023111070024764402
learning,13,0.0023111070024764402
secrets,13,0.0023111070024764402
maintain,13,0.0023111070024764402
unnaturally,13,0.0023111070024764402
regarding,13,0.0023111070024764402
dashed,13,0.0023111070024764402
severity,13,0.0023111070024764402
doorway,13,0.0023111070024764402
thirteen,13,0.0023111070024764402
dmitri,13,0.0023111070024764402
twelve,13,0.0023111070024764402
slipping,13,0.0023111070024764402
tipsy,13,0.0023111070024764402
anxiously,13,0.0023111070024764402
lighted,13,0.0023111070024764402
flashed,13,0.0023111070024764402
drooping,13,0.0023111070024764402
assure,13,0.0023111070024764402
blocking,13,0.0023111070024764402
taste,13,0.0023111070024764402
justify,13,0.0023111070024764402
forgiveness,13,0.0023111070024764402
unlike,13,0.0023111070024764402
extreme,13,0.0023111070024764402
sighing,13,0.0023111070024764402
xvii,13,0.0023111070024764402
latest,13,0.0023111070024764402
connections,13,0.0023111070024764402
overtook,13,0.0023111070024764402
conversing,13,0.0023111070024764402
appreciated,13,0.0023111070024764402
shrugging,13,0.0023111070024764402
tale,13,0.0023111070024764402
lights,13,0.0023111070024764402
alarmed,13,0.0023111070024764402
exchanging,13,0.0023111070024764402
educated,13,0.0023111070024764402
perceptible,13,0.0023111070024764402
lately,13,0.0023111070024764402
pitied,13,0.0023111070024764402
creature,13,0.0023111070024764402
england,13,0.0023111070024764402
crush,13,0.0023111070024764402
clock,13,0.0023111070024764402
invalid,13,0.0023111070024764402
fedorovna,13,0.0023111070024764402
july,13,0.0023111070024764402
orel,12,0.0021333295407474835
1813,12,0.0021333295407474835
mytishchi,12,0.0021333295407474835
national,12,0.0021333295407474835
karp,12,0.0021333295407474835
thiers,12,0.0021333295407474835
ferapontov,12,0.0021333295407474835
merchants,12,0.0021333295407474835
volkonski,12,0.0021333295407474835
dependence,12,0.0021333295407474835
herd,12,0.0021333295407474835
soil,12,0.0021333295407474835
protection,12,0.0021333295407474835
solution,12,0.0021333295407474835
picture,12,0.0021333295407474835
simon,12,0.0021333295407474835
bast,12,0.0021333295407474835
depend,12,0.0021333295407474835
produces,12,0.0021333295407474835
elements,12,0.0021333295407474835
pursuit,12,0.0021333295407474835
entry,12,0.0021333295407474835
tavern,12,0.0021333295407474835
trench,12,0.0021333295407474835
salt,12,0.0021333295407474835
despised,12,0.0021333295407474835
womens,12,0.0021333295407474835
inquiries,12,0.0021333295407474835
infinitely,12,0.0021333295407474835
invented,12,0.0021333295407474835
freemasons,12,0.0021333295407474835
restless,12,0.0021333295407474835
vaguely,12,0.0021333295407474835
management,12,0.0021333295407474835
strangers,12,0.0021333295407474835
unnoticed,12,0.0021333295407474835
describing,12,0.0021333295407474835
shoot,12,0.0021333295407474835
disputing,12,0.0021333295407474835
chestnut,12,0.0021333295407474835
level,12,0.0021333295407474835
undecided,12,0.0021333295407474835
stillness,12,0.0021333295407474835
activities,12,0.0021333295407474835
decorations,12,0.0021333295407474835
hated,12,0.0021333295407474835
relate,12,0.0021333295407474835
struggling,12,0.0021333295407474835
submitted,12,0.0021333295407474835
tales,12,0.0021333295407474835
acquired,12,0.0021333295407474835
undertaking,12,0.0021333295407474835
coughed,12,0.0021333295407474835
propose,12,0.0021333295407474835
hesitating,12,0.0021333295407474835
borne,12,0.0021333295407474835
realizing,12,0.0021333295407474835
flowing,12,0.0021333295407474835
noncommissioned,12,0.0021333295407474835
owing,12,0.0021333295407474835
cannonade,12,0.0021333295407474835
conceive,12,0.0021333295407474835
withdraw,12,0.0021333295407474835
constructed,12,0.0021333295407474835
maintained,12,0.0021333295407474835
picket,12,0.0021333295407474835
shelter,12,0.0021333295407474835
undressed,12,0.0021333295407474835
depression,12,0.0021333295407474835
trains,12,0.0021333295407474835
buxhowden,12,0.0021333295407474835
fury,12,0.0021333295407474835
urged,12,0.0021333295407474835
push,12,0.0021333295407474835
seventh,12,0.0021333295407474835
incessant,12,0.0021333295407474835
endless,12,0.0021333295407474835
du,12,0.0021333295407474835
bewildered,12,0.0021333295407474835
negotiations,12,0.0021333295407474835
deceived,12,0.0021333295407474835
clearness,12,0.0021333295407474835
attacks,12,0.0021333295407474835
mount,12,0.0021333295407474835
stretcher,12,0.0021333295407474835
stumbled,12,0.0021333295407474835
appearing,12,0.0021333295407474835
valley,12,0.0021333295407474835
healthy,12,0.0021333295407474835
island,12,0.0021333295407474835
commission,12,0.0021333295407474835
troubled,12,0.0021333295407474835
falls,12,0.0021333295407474835
cheerfully,12,0.0021333295407474835
rage,12,0.0021333295407474835
breathless,12,0.0021333295407474835
shared,12,0.0021333295407474835
wave,12,0.0021333295407474835
valued,12,0.0021333295407474835
fulfilled,12,0.0021333295407474835
wild,12,0.0021333295407474835
extent,12,0.0021333295407474835
reduced,12,0.0021333295407474835
coats,12,0.0021333295407474835
captains,12,0.0021333295407474835
engrossed,12,0.0021333295407474835
admired,12,0.0021333295407474835
towns,12,0.0021333295407474835
frequent,12,0.0021333295407474835
keen,12,0.0021333295407474835
rays,12,0.0021333295407474835
fail,12,0.0021333295407474835
contented,12,0.0021333295407474835
panting,12,0.0021333295407474835
selected,12,0.0021333295407474835
confined,12,0.0021333295407474835
naples,12,0.0021333295407474835
subjects,12,0.0021333295407474835
frenchwoman,12,0.0021333295407474835
humor,12,0.0021333295407474835
skill,12,0.0021333295407474835
wives,12,0.0021333295407474835
sheet,12,0.0021333295407474835
pleasures,12,0.0021333295407474835
patted,12,0.0021333295407474835
hum,12,0.0021333295407474835
